/* DATA DESCRIPTION:
Citation:	Starr, Aidan; Hall, Ian R; Ziegler, Martin (2020): Pleistocene benthic stable isotopes and ice-rafted debris from the Agulhas Plateau Composite (APcomp). PANGAEA, https://doi.org/10.1594/PANGAEA.921111, 
	In: Starr, A et al. (2020): Pleistocene benthic stable isotopes and and age-depth model from the Agulhas Plateau Composite (APcomp). PANGAEA, https://doi.org/10.1594/PANGAEA.921315
Abstract:	The Agulhas Plateau composite (APcomp) is a stratigraphic framework made up of sediment core sites MD02-2588 (41 19.90'S, 25 49.7'E, 2907m) and IODP Site U1475 (41 25.6'S, 25 15.6'E, 2669m). Stable isotope measurements were performed on 2-3 Cibicidoides wuellerstorfi specimens (250-315μm size fraction) and made on a Thermo Finnigan MAT 253 mass spectrometer linked online to a Carbo Kiel carbonate preparation device at Cardiff University with long-term precision of ±0.05‰ for δ18O and ±0.021‰ for δ13C (±1σ). Results are calibrated to an internal laboratory standard (BCT63) and presented relative to the Vienna Pee Dee Belemnite scale. IRD is defined as detrital mineral grains (excluding volcanic ash) >150μm. IRD is normalized to sample weight (IRD concentration in #/g) and then multiplication by apparent bulk mass accumulation rate derived from estimates of dry bulk density and linear sedimentation rate.
Keyword(s):	Agulhas Plateau; Ice-rafted debris; mid-Pleistocene transition
Supplement to:	Starr, Aidan; Hall, Ian R; Barker, Stephen; Rackow, Thomas; Zhang, Xu; Hemming, Sidney R; van der Lubbe, H J L; Knorr, Gregor; Berke, Melissa A; Bigg, Grant R; Cartagena, Alejandra; Jiménez-Espejo, Francisco Jose; Gong, Xun; Gruetzner, Jens; Lathika, Nambiyathodi; LeVay, Leah J; Robinson, Rebecca S; Ziegler, Martin; IODP Expedition 361 Scientists (accepted): Antarctic Iceberg Melt Potential Trigger for Glacial Deep Water-Mass Reorganizations. Nature
Coverage:	MEDIAN LATITUDE: -41.381600 * MEDIAN LONGITUDE: 25.308600 * SOUTH-BOUND LATITUDE: -41.427000 * WEST-BOUND LONGITUDE: 25.260000 * NORTH-BOUND LATITUDE: -41.200000 * EAST-BOUND LONGITUDE: 25.500000
	DATE/TIME START: 2002-10-01T00:00:00 * DATE/TIME END: 2016-02-27T04:15:00
	MINIMUM ELEVATION: -2907.0 m * MAXIMUM ELEVATION: -2680.4 m
Event(s):	361-U1475B * LATITUDE: -41.427000 * LONGITUDE: 25.261000 * DATE/TIME: 2016-02-24T01:55:00 * ELEVATION: -2680.5 m * Penetration: 243.9 m * Recovery: 250.31 m * CAMPAIGN: Exp361 (South African Climates (Agulhas LGM Density Profile)) (URI: http://publications.iodp.org/proceedings/361) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 26 cores, 0 m drilled, 103% recovery
	361-U1475C * LATITUDE: -41.427000 * LONGITUDE: 25.261000 * DATE/TIME: 2016-02-25T04:55:00 * ELEVATION: -2680.4 m * Penetration: 275 m * Recovery: 280.7 m * CAMPAIGN: Exp361 (South African Climates (Agulhas LGM Density Profile)) (URI: http://publications.iodp.org/proceedings/361) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 29 cores, 3 m drilled, 103% recovery
	361-U1475E * LATITUDE: -41.427000 * LONGITUDE: 25.261000 * DATE/TIME: 2016-02-27T04:15:00 * ELEVATION: -2682.9 m * Penetration: 277 m * Recovery: 277.2 m * CAMPAIGN: Exp361 (South African Climates (Agulhas LGM Density Profile)) (URI: http://publications.iodp.org/proceedings/361) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 29 cores, 6.5 m drilled, 102% recovery
	361-U1475F * LATITUDE: -41.427000 * LONGITUDE: 25.260000 * DATE/TIME: 2016-02-27T04:15:00 * ELEVATION: -2680.4 m * Penetration: 133.5 m * Recovery: 55.37 m * CAMPAIGN: Exp361 (South African Climates (Agulhas LGM Density Profile)) (URI: http://publications.iodp.org/proceedings/361) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 6 cores, 76.5 m drilled, 97% recovery
	MD02-2588 (MD02-2588Q) * LATITUDE: -41.200000 * LONGITUDE: 25.500000 * DATE/TIME: 2002-10-01T00:00:00 * ELEVATION: -2907.0 m * LOCATION: Southern Ocean * CAMPAIGN: MD128 (SWAF) (URI: https://doi.org/10.17600/2200060) * BASIS: Marion Dufresne (1995) (URI: http://www.institut-polaire.fr/ipev/bases_et_navires/le_marion_dufresne) * METHOD/DEVICE: Calypso Corer (CALYPSO)
Parameter(s):	Event label (Event) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Latitude of event (Latitude) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Longitude of event (Longitude) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Date/Time of event (Date/Time) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Sample ID (Sample ID) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Depth, composite [mcd] (Depth comp) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: Agulhas Plateau Composite scale
	AGE [ka BP] (Age) * GEOCODE * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: median
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * METHOD/DEVICE: Thermo Finnigan MAT 253 mass spectrometer
	Cibicidoides wuellerstorfi, δ13C [‰ PDB] (C. wuellerstorfi δ13C) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * METHOD/DEVICE: Thermo Finnigan MAT 253 mass spectrometer
	Ice rafted debris [#/g] (IRD) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: grains >150 µm per gram sediment
	Cibicidoides wuellerstorfi, δ18O [‰ PDB] (C. wuellerstorfi δ18O) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * METHOD/DEVICE: Thermo Finnigan MAT 253 mass spectrometer * COMMENT: with 0.64 permille
	Sedimentation rate [cm/ka] (Sed rate) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: median
	Density, dry bulk [g/cm**3] (DBD) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk)
	Accumulation rate, sediment [g/cm**2/ka] (MAR) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: median
	Accumulation rate, ice rafted debris by number [#/cm**2/ka] (Acc rate IRD) * PI: Starr, Aidan (https://orcid.org/0000-0003-1854-4412, StarrA1@Cardiff.ac.uk) * COMMENT: Apparent MAR
Change history:	2020-11-15T10:02:58 - The depth parameter was changed from "Depth, relative" to "Depth, composite"
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	17745 data points
*/
Event	Latitude	Longitude	Date/Time	Sample ID	Depth comp [mcd] (Agulhas Plateau Composite scale)	Age [ka BP] (median)	C. wuellerstorfi δ18O [‰ PDB]	C. wuellerstorfi δ13C [‰ PDB]	IRD [#/g] (grains >150 µm per gram sediment)	C. wuellerstorfi δ18O [‰ PDB] (with 0.64 permille)	Sed rate [cm/ka] (median)	DBD [g/cm**3]	MAR [g/cm**2/ka] (median)	Acc rate IRD [#/cm**2/ka] (Apparent MAR)
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-382.5	3.825	126.8	2.750	0.290	0.44	3.39	3.802281369	0.870950000	3.311596958	1.460985230
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-383.5	3.835	127.0	2.990	0.060		3.63	3.838771593	0.870970000	3.343454894	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-384.5	3.845	127.3	3.020	0.000	0.11	3.66	3.787878788	0.870990000	3.299204545	0.367671083
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-385.5	3.855	127.6	2.750	0.150		3.39	3.731343284	0.871010000	3.250037313	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-386.5	3.865	127.8	2.750	0.410	0.35	3.39	3.710575139	0.871030000	3.232022263	1.122554766
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-387.5	3.875	128.1	2.810	0.260		3.45	3.669724771	0.871050000	3.196513761	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-388.5	3.885	128.4	3.050	0.300	0.00	3.69	3.603603604	0.871070000	3.138990991	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-389.5	3.895	128.7	3.000	0.110		3.64	3.533568905	0.871090000	3.078056537	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-390.5	3.905	129.0	3.210	0.020	0.00	3.85	3.466204506	0.871110000	3.019445407	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-391.5	3.915	129.3	3.080	0.140		3.72	3.401360544	0.871130000	2.963027211	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-392.5	3.925	129.6	3.210	0.210	0.00	3.85	3.305785124	0.871150000	2.879834711	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-393.5	3.935	129.9	3.720	0.090		4.36	3.159557662	0.871170000	2.752511848	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-394.5	3.945	130.2	3.740	0.200	0.48	4.38	3.081664099	0.871190000	2.684714946	1.276308508
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-395.5	3.955	130.5	3.840	0.020		4.48	3.039513678	0.871210000	2.648054711	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-396.5	3.965	130.9	3.800	0.220	0.37	4.44	2.967359050	0.871230000	2.585252226	0.943637508
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-397.5	3.975	131.2	3.960	0.020		4.60	2.911208151	0.871250000	2.536390102	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-398.5	3.985	131.6	3.850	0.050	0.77	4.49	2.886002886	0.871270000	2.514487734	1.933743211
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-399.5	3.995	131.9	3.930	0.100		4.57	2.881844380	0.871290000	2.510922190	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-400.5	4.005	132.3	4.140	-0.090	0.13	4.78	2.853067047	0.871310000	2.485905849	0.319012621
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-401.5	4.015	132.6	4.340	-0.070		4.98	2.844950213	0.871330000	2.478890469	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-402.5	4.025	133.0	4.370	-0.100	1.39	5.01	2.857142857	0.871350000	2.489571429	3.459206123
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-403.5	4.035	133.3	4.370	-0.210		5.01	2.886002886	0.871370000	2.514776335	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-404.5	4.045	133.7	4.450	-0.050	0.55	5.09	2.898550725	0.871390000	2.525768116	1.390745745
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-405.5	4.055	134.0	4.470	-0.150		5.11	2.886002886	0.871410000	2.514891775	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-406.5	4.065	134.3	4.390	-0.200	0.32	5.03	2.873563218	0.871430000	2.504109195	0.802631258
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-407.5	4.075	134.7	4.400	-0.220		5.04	2.877697842	0.871450000	2.507769784	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-408.5	4.085	135.0	4.520	-0.220	0.12	5.16	2.877697842	0.871470000	2.507827338	0.290157045
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-409.5	4.095	135.4	4.600	-0.140		5.24	2.873563218	0.871490000	2.504281609	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-410.5	4.105	135.7	4.460	-0.090	0.31	5.10	2.898550725	0.871510000	2.526115942	0.794959386
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-411.5	4.115	136.1	4.460	-0.140		5.10	2.881844380	0.871530000	2.511613833	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-412.5	4.125	136.4	4.390	-0.130	0.00	5.03	2.853067047	0.871550000	2.486590585	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-413.5	4.135	136.8	4.520	-0.090		5.16	2.865329513	0.871570000	2.497335244	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-414.5	4.145	137.1	4.500	-0.120	0.00	5.14	2.869440459	0.871590000	2.500975610	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-415.5	4.155	137.5	4.540	-0.180		5.18	2.877697842	0.871610000	2.508230216	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-416.5	4.165	137.8	4.400	-0.170	1.02	5.04	2.898550725	0.871630000	2.526463768	2.566675010
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-417.5	4.175	138.2	4.500	-0.260		5.14	2.894356006	0.871650000	2.522865412	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-418.5	4.185	138.5	4.530	-0.350	2.28	5.17	2.894356006	0.871670000	2.522923300	5.752828078
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-419.5	4.195	138.9	4.580	-0.130		5.22	2.919708029	0.871690000	2.545080292	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-420.5	4.205	139.2	4.480	-0.210	2.77	5.12	2.919708029	0.871710000	2.545138686	7.044844249
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-421.5	4.215	139.5	4.560	-0.170		5.20	2.902757620	0.871730000	2.530420900	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-422.5	4.225	139.9	4.500	-0.140	0.00	5.14	2.911208151	0.871750000	2.537845706	0.000000000
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-423.5	4.235	140.2	4.560	-0.130		5.20	2.919708029	0.871770000	2.545313869	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-424.5	4.245	140.6	4.460	-0.190	26.91	5.10	2.928257687	0.871790000	2.552825769	68.702638790
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-425.5	4.255	140.9	4.480	-0.300		5.12	2.941176471	0.871810000	2.564147059	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-426.5	4.265	141.3	4.450	-0.200	40.28	5.09	2.962962963	0.871830000	2.583200000	104.048820100
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-427.5	4.275	141.6	4.410	-0.110		5.05	2.958579882	0.871850000	2.579437870	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-428.5	4.285	141.9	4.230	-0.140	33.98	4.87	2.936857562	0.871870000	2.560558003	87.005657990
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-429.5	4.295	142.3	4.290	-0.110		4.93	2.928257687	0.871890000	2.553118594	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-430.5	4.305	142.6	4.410	-0.420	46.81	5.05	2.928257687	0.871910000	2.553177160	119.522221700
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-431.5	4.315	143.0	4.350	-0.170		4.99	2.923976608	0.871930000	2.549502924	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-432.5	4.325	143.3	4.290	-0.270	28.93	4.93	2.936857562	0.871950000	2.560792952	74.090985370
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-433.5	4.335	143.6	4.290	-0.170		4.93	2.954209749	0.871970000	2.575982275	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-434.5	4.345	144.0	4.280	-0.260	3.84	4.92	2.936857562	0.871990000	2.560910426	9.842294793
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-435.5	4.355	144.3	4.380	-0.170		5.02	2.919708029	0.872010000	2.546014599	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-436.5	4.365	144.7	4.280	-0.220	1.89	4.92	2.945508100	0.872030000	2.568571429	4.866830955
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-437.5	4.375	145.0	4.240	-0.350		4.88	2.958579882	0.872050000	2.580029586	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-438.5	4.385	145.3	4.170	-0.250	0.72	4.81	2.945508100	0.872070000	2.568689249	1.847712019
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-439.5	4.395	145.7	4.400	-0.140		5.04	2.945508100	0.872090000	2.568748159	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-440.5	4.405	146.0	4.300	-0.200	0.14	4.94	2.949852507	0.872110000	2.572595870	0.350299002
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-441.5	4.415	146.3	4.350	-0.190		4.99	2.980625931	0.872130000	2.599493294	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-442.5	4.425	146.7	4.310	-0.290	1.47	4.95	2.976190476	0.872150000	2.595684524	3.805862210
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-443.5	4.435	147.0	4.330	-0.290		4.97	2.945508100	0.872170000	2.568983800	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-444.5	4.445	147.4	4.300	-0.230	0.77	4.94	2.954209749	0.872190000	2.576632201	1.993757265
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-445.5	4.455	147.7	4.210	-0.360		4.85	2.967359050	0.872210000	2.588160237	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-446.5	4.465	148.0	4.340	-0.220	1.24	4.98	2.971768202	0.872230000	2.592065379	3.224296107
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-447.5	4.475	148.4	4.290	-0.410		4.93	2.989536622	0.872250000	2.607623318	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-448.5	4.485	148.7	4.240	-0.220	2.05	4.88	2.958579882	0.872270000	2.580680473	5.291824781
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-449.5	4.495	149.0	4.190	-0.210		4.83	2.936857562	0.872290000	2.561791483	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-450.5	4.505	149.4	4.300	-0.400	1.78	4.94	2.949852507	0.872310000	2.573185841	4.575230418
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-451.5	4.515	149.7	4.280	-0.240		4.92	2.962962963	0.872330000	2.584681481	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-452.5	4.525	150.1	4.250	-0.370	3.88	4.89	2.985074627	0.872350000	2.604029851	10.115003530
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-453.5	4.535	150.4	4.290	-0.350		4.93	2.976190476	0.872370000	2.596339286	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-454.5	4.545	150.7	4.190	-0.250	1.98	4.83	2.962962963	0.872390000	2.584859259	5.122239300
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-455.5	4.555	151.1	4.230	-0.420		4.87	2.958579882	0.872410000	2.581094675	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-456.5	4.565	151.4	4.180	-0.270	2.22	4.82	2.962962963	0.872430000	2.584977778	5.749331356
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-457.5	4.575	151.7	4.250	-0.450		4.89	2.967359050	0.872450000	2.588872404	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-458.5	4.585	152.1	4.200	-0.240	1.49	4.84	2.954209749	0.872470000	2.577459380	3.834467565
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-459.5	4.595	152.4	4.280	-0.220		4.92	2.954209749	0.872490000	2.577518464	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-460.5	4.605	152.8	4.210	-0.330	1.06	4.85	2.941176471	0.872510000	2.566205882	2.712691208
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-461.5	4.615	153.1					2.928257687	0.872530000	2.554992679	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-462.5	4.625	153.4	4.180	-0.380	1.77	4.82	2.958579882	0.872550000	2.581508876	4.557858454
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-463.5	4.635	153.8	4.280	-0.240		4.92	2.971768202	0.872570000	2.593075780	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-464.5	4.645	154.1	4.220	-0.320	2.13	4.86	2.954209749	0.872590000	2.577813885	5.492306136
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-465.5	4.655	154.5	4.150	-0.240		4.79	2.949852507	0.872610000	2.574070796	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-466.5	4.665	154.8	4.320	-0.500	19.01	4.96	2.945508100	0.872630000	2.570338733	48.871562370
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-467.5	4.675	155.1	4.260	-0.490		4.90	2.936857562	0.872650000	2.562848752	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-468.5	4.685	155.5	4.270	-0.450	19.86	4.91	2.936857562	0.872670000	2.562907489	50.891490620
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-469.5	4.695	155.8	4.360	-0.500		5.00	2.954209749	0.872690000	2.578109306	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-470.5	4.705	156.2	4.320	-0.520	4.41	4.96	2.962962963	0.872710000	2.585807407	11.398700820
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-471.5	4.715	156.5	4.320	-0.390		4.96	2.962962963	0.872730000	2.585866667	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-472.5	4.725	156.8	4.320	-0.450	14.59	4.96	2.976190476	0.872750000	2.597470238	37.906186980
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-473.5	4.735	157.2	4.420	-0.270		5.06	2.976190476	0.872770000	2.597529762	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-474.5	4.745	157.5	4.370	-0.340	10.71	5.01	2.985074627	0.872790000	2.605343284	27.896039670
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-475.5	4.755	157.8	4.410	-0.360		5.05	2.998500750	0.872810000	2.617121439	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-476.5	4.765	158.2	4.300	-0.290	14.93	4.94	2.980625931	0.872830000	2.601579732	38.834124130
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-477.5	4.775	158.5	4.430	-0.340		5.07	2.962962963	0.872850000	2.586222222	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-478.5	4.785	158.8	4.320	-0.370	9.76	4.96	2.971768202	0.872870000	2.593967311	25.329848330
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-479.5	4.795	159.2	4.410	-0.450		5.05	3.021148036	0.872890000	2.637129909	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-480.5	4.805	159.5	4.270	-0.380	5.00	4.91	3.025718608	0.872910000	2.641180030	13.216914250
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-481.5	4.815	159.8	4.410	-0.250		5.05	3.003003003	0.872930000	2.621411411	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-482.5	4.825	160.2	4.280	-0.380	2.36	4.92	2.989536622	0.872950000	2.609715994	6.155417537
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-483.5	4.835	160.5	4.310	-0.310		4.95	2.967359050	0.872970000	2.590415430	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-484.5	4.845	160.8	4.090	-0.030	3.55	4.73	2.998500750	0.872990000	2.617661169	9.286145260
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-485.5	4.855	161.2	4.250	-0.270		4.89	2.994011976	0.873010000	2.613802395	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-486.5	4.865	161.5	4.280	-0.200	1.98	4.92	2.998500750	0.873030000	2.617781109	5.180092066
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-487.5	4.875	161.8	4.210	-0.180		4.85	3.016591252	0.873050000	2.633634992	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-488.5	4.885	162.2	4.220	-0.220	1.49	4.86	3.025718608	0.873070000	2.641664145	3.948541712
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-489.5	4.895	162.5	4.020	-0.060		4.66	3.034901366	0.873090000	2.649742033	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-490.5	4.905	162.8	4.210	-0.150	0.80	4.85	3.025718608	0.873110000	2.641785174	2.108067624
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-491.5	4.915	163.2	3.960	0.130		4.60	3.012048193	0.873130000	2.629909639	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-492.5	4.925	163.5	4.120	-0.190	2.26	4.76	3.012048193	0.873150000	2.629969880	5.941996016
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-493.5	4.935	163.8	4.190	-0.330		4.83	3.012048193	0.873170000	2.630030120	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-494.5	4.945	164.2	4.130	-0.140	0.59	4.77	3.012048193	0.873190000	2.630090361	1.559727420
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-495.5	4.955	164.5	4.190	-0.140		4.83	3.025718608	0.873210000	2.642087746	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-496.5	4.965	164.8	4.100	-0.240	1.04	4.74	3.012048193	0.873230000	2.630210843	2.729344536
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-497.5	4.975	165.2	4.040	-0.330		4.68	2.998500750	0.873250000	2.618440780	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-498.5	4.985	165.5	4.140	-0.310	0.43	4.78	3.021148036	0.873270000	2.638277946	1.127951238
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-499.5	4.995	165.8	4.210	-0.090		4.85	3.044140030	0.873290000	2.658417047	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-500.5	5.005	166.1	3.920	-0.270	0.66	4.56	3.039513678	0.873310000	2.654437690	1.751468239
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-501.5	5.015	166.5	4.130	-0.270		4.77	3.025718608	0.873330000	2.642450832	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-502.5	5.025	166.8	4.070	-0.270	1.74	4.71	3.021148036	0.873350000	2.638519637	4.599091394
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-503.5	5.035	167.1	4.090	-0.290		4.73	3.034901366	0.873370000	2.650591806	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-504.5	5.045	167.5	4.070	-0.400	2.41	4.71	3.025718608	0.873390000	2.642632375	6.362678271
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-505.5	5.055	167.8	4.120	-0.310		4.76	3.012048193	0.873410000	2.630753012	
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-506.5	5.065	168.1	4.080	-0.180	1.60	4.72	3.030303030	0.873430000	2.646757576	4.233734443
MD02-2588	-41.200	25.500	2002-10-01	MD02-2588-507.5	5.075	168.5	4.100	-0.280		4.74	3.016591252	0.873450000	2.634841629	
