/* DATA DESCRIPTION:
	7-65 * LATITUDE: 4.353500 * LONGITUDE: 176.985700 * DATE/TIME: 1969-09-11T00:00:00 * ELEVATION: -6142.0 m * Penetration: 145 m * Recovery: 130.5 m * LOCATION: North Pacific/BASIN * CAMPAIGN: Leg7 (URI: https://doi.org/10.2973/dsdp.proc.7.1971) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 17 cores; 144 m cored; 0 m drilled; 90.6 % recovery
	7-66 * LATITUDE: 2.393500 * LONGITUDE: -166.121800 * DATE/TIME: 1969-09-19T00:00:00 * ELEVATION: -5310.0 m * Penetration: 193 m * Recovery: 48.8 m * LOCATION: North Pacific/BASIN * CAMPAIGN: Leg7 (URI: https://doi.org/10.2973/dsdp.proc.7.1971) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 11 cores; 72 m cored; 0 m drilled; 67.7 % recovery
	7-67 * LATITUDE: 24.376000 * LONGITUDE: -157.648000 * DATE/TIME: 1969-09-28T00:00:00 * ELEVATION: -4486.0 m * Penetration: 5 m * Recovery: 1.5 m * LOCATION: North Pacific * CAMPAIGN: Leg7 (URI: https://doi.org/10.2973/dsdp.proc.7.1971) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 1 cores; 5 m cored; 0 m drilled; 30 % recovery
	19-183 * LATITUDE: 52.571700 * LONGITUDE: -161.205500 * DATE/TIME: 1971-07-24T00:00:00 * ELEVATION: -4708.0 m * Penetration: 518 m * Recovery: 139.1 m * LOCATION: North Pacific/PLAIN * CAMPAIGN: Leg19 (URI: https://doi.org/10.2973/dsdp.proc.19.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 33 cores; 298 m cored; 36 m drilled; 46.7 % recovery
	19-193 * LATITUDE: 45.803300 * LONGITUDE: 155.871200 * DATE/TIME: 1971-09-06T00:00:00 * ELEVATION: -4811.0 m * Penetration: 71 m * Recovery: 12.3 m * LOCATION: North Pacific/CONT RISE * CAMPAIGN: Leg19 (URI: https://doi.org/10.2973/dsdp.proc.19.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 3 cores; 20 m cored; 9 m drilled; 61.5 % recovery
	20-194 * LATITUDE: 33.978000 * LONGITUDE: 148.810700 * DATE/TIME: 1971-09-19T00:00:00 * ELEVATION: -5754.0 m * Penetration: 248 m * Recovery: 15 m * LOCATION: North Pacific/ABYSSAL FLOOR * CAMPAIGN: Leg20 (URI: https://doi.org/10.2973/dsdp.proc.20.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 2 cores; 19 m cored; 20.5 m drilled; 78.9 % recovery
	20-195 * LATITUDE: 32.773300 * LONGITUDE: 146.978800 * DATE/TIME: 1971-09-22T00:00:00 * ELEVATION: -5968.0 m * Penetration: 278 m * Recovery: 14 m * LOCATION: North Pacific/ABYSSAL FLOOR * CAMPAIGN: Leg20 (URI: https://doi.org/10.2973/dsdp.proc.20.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 4 cores; 31.5 m cored; 0 m drilled; 44.4 % recovery
	20-196 * LATITUDE: 30.116200 * LONGITUDE: 148.574800 * DATE/TIME: 1971-09-29T00:00:00 * ELEVATION: -6194.0 m * Penetration: 377 m * Recovery: 10 m * LOCATION: North Pacific/ABYSSAL FLOOR * CAMPAIGN: Leg20 (URI: https://doi.org/10.2973/dsdp.proc.20.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 5 cores; 32 m cored; 8 m drilled; 31.2 % recovery
	21-204 * LATITUDE: -24.954500 * LONGITUDE: -174.111500 * DATE/TIME: 1971-11-20T00:00:00 * ELEVATION: -5354.0 m * Penetration: 150 m * Recovery: 49.4 m * LOCATION: South Pacific/TRENCH * CAMPAIGN: Leg21 (URI: https://doi.org/10.2973/dsdp.proc.21.1973) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 9 cores; 79 m cored; 0 m drilled; 62.5 % recovery
	22-211 * LATITUDE: -9.775500 * LONGITUDE: 102.699200 * DATE/TIME: 1972-01-21T00:00:00 * ELEVATION: -5518.0 m * Penetration: 447 m * Recovery: 66.2 m * LOCATION: Indian Ocean//BASIN * CAMPAIGN: Leg22 (URI: https://doi.org/10.2973/dsdp.proc.22.1974) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 14 cores; 131.5 m cored; 8.5 m drilled; 50.3 % recovery
	22-213 * LATITUDE: -10.211800 * LONGITUDE: 93.896200 * DATE/TIME: 1972-02-04T00:00:00 * ELEVATION: -5601.0 m * Penetration: 163 m * Recovery: 143.6 m * LOCATION: Indian Ocean//BASIN * CAMPAIGN: Leg22 (URI: https://doi.org/10.2973/dsdp.proc.22.1974) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 18 cores; 163 m cored; 0 m drilled; 88.1 % recovery
	22-215 * LATITUDE: -8.121700 * LONGITUDE: 86.791700 * DATE/TIME: 1972-02-13T00:00:00 * ELEVATION: -5309.0 m * Penetration: 175 m * Recovery: 116 m * LOCATION: Indian Ocean//BASIN * CAMPAIGN: Leg22 (URI: https://doi.org/10.2973/dsdp.proc.22.1974) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 20 cores; 175 m cored; 0 m drilled; 66.3 % recovery
	26-256 * LATITUDE: -23.455800 * LONGITUDE: 100.774300 * DATE/TIME: 1972-10-15T00:00:00 * ELEVATION: -5361.0 m * Penetration: 270 m * Recovery: 78.2 m * LOCATION: Indian Ocean//BASIN * CAMPAIGN: Leg26 (URI: https://doi.org/10.2973/dsdp.proc.26.1974) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 11 cores; 99 m cored; 0 m drilled; 78.9 % recovery
	26-257 * LATITUDE: -30.986000 * LONGITUDE: 108.349800 * DATE/TIME: 1972-10-20T00:00:00 * ELEVATION: -5278.0 m * Penetration: 326.5 m * Recovery: 77.1 m * LOCATION: Indian Ocean//BASIN * CAMPAIGN: Leg26 (URI: https://doi.org/10.2973/dsdp.proc.26.1974) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 16 cores; 146 m cored; 0 m drilled; 52.8 % recovery
	28-267 * LATITUDE: -59.262300 * LONGITUDE: 104.488300 * DATE/TIME: 1973-01-06T00:00:00 * ELEVATION: -4522.0 m * Penetration: 219.5 m * Recovery: 26.1 m * LOCATION: Antarctic Ocean/BASIN * CAMPAIGN: Leg28 (URI: https://doi.org/10.2973/dsdp.proc.28.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 6 cores; 48.5 m cored; 9.5 m drilled; 53.8 % recovery
	28-268 * LATITUDE: -63.949800 * LONGITUDE: 105.155700 * DATE/TIME: 1973-01-10T00:00:00 * ELEVATION: -3529.0 m * Penetration: 474.5 m * Recovery: 65.6 m * LOCATION: Antarctic Ocean/CONT RISE * CAMPAIGN: Leg28 (URI: https://doi.org/10.2973/dsdp.proc.28.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 20 cores; 189.5 m cored; 0 m drilled; 34.6 % recovery
	28-269 * LATITUDE: -61.676200 * LONGITUDE: 140.070200 * DATE/TIME: 1973-01-17T00:00:00 * ELEVATION: -4282.0 m * Penetration: 397.5 m * Recovery: 38.8 m * LOCATION: Antarctic Ocean/PLAIN * CAMPAIGN: Leg28 (URI: https://doi.org/10.2973/dsdp.proc.28.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 11 cores; 103 m cored; 0 m drilled; 37.7 % recovery
	28-270 * LATITUDE: -77.441300 * LONGITUDE: -178.503200 * DATE/TIME: 1973-01-29T00:00:00 * ELEVATION: -633.0 m * Penetration: 422.5 m * Recovery: 256.3 m * LOCATION: Antarctic Ocean * CAMPAIGN: Leg28 (URI: https://doi.org/10.2973/dsdp.proc.28.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 45 cores; 398.5 m cored; 10 m drilled; 64.3 % recovery
	30-285 * LATITUDE: -26.819300 * LONGITUDE: 175.804000 * DATE/TIME: 1973-04-29T00:00:00 * ELEVATION: -4658.0 m * Penetration: 83.5 m * Recovery: 41.7 m * LOCATION: South Pacific/BASIN * CAMPAIGN: Leg30 (URI: https://doi.org/10.2973/dsdp.proc.30.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 5 cores; 45.5 m cored; 0 m drilled; 91.6 % recovery
	31-290 * LATITUDE: 17.747500 * LONGITUDE: 133.468000 * DATE/TIME: 1973-06-18T00:00:00 * ELEVATION: -6062.0 m * Penetration: 255 m * Recovery: 39 m * LOCATION: North Pacific/Philippine Sea/RIDGE * CAMPAIGN: Leg31 (URI: https://doi.org/10.2973/dsdp.proc.31.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 8 cores; 76 m cored; 4 m drilled; 51.3 % recovery
	31-291 * LATITUDE: 12.807200 * LONGITUDE: 127.830800 * DATE/TIME: 1973-06-23T00:00:00 * ELEVATION: -5217.0 m * Penetration: 128 m * Recovery: 10.4 m * LOCATION: North Pacific/Philippine Sea/TRENCH * CAMPAIGN: Leg31 (URI: https://doi.org/10.2973/dsdp.proc.31.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 6 cores; 42.5 m cored; 0 m drilled; 24.4 % recovery
	31-298 * LATITUDE: 31.715500 * LONGITUDE: 133.603700 * DATE/TIME: 1973-07-20T00:00:00 * ELEVATION: -4628.0 m * Penetration: 611 m * Recovery: 66.8 m * LOCATION: North Pacific/Philippine Sea/TROUGH * CAMPAIGN: Leg31 (URI: https://doi.org/10.2973/dsdp.proc.31.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 16 cores; 145.5 m cored; 0 m drilled; 45.9 % recovery
	32-307 * LATITUDE: 28.587700 * LONGITUDE: 161.004700 * DATE/TIME: 1973-09-09T00:00:00 * ELEVATION: -5696.0 m * Penetration: 316.5 m * Recovery: 19.2 m * LOCATION: North Pacific * CAMPAIGN: Leg32 (URI: https://doi.org/10.2973/dsdp.proc.32.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 13 cores; 110.5 m cored; 0 m drilled; 17.4 % recovery
	32-311 * LATITUDE: 28.124300 * LONGITUDE: 179.737500 * DATE/TIME: 1973-09-27T00:00:00 * ELEVATION: -5775.0 m * Penetration: 37 m * Recovery: 19 m * LOCATION: North Pacific/SEAMOUNT * CAMPAIGN: Leg32 (URI: https://doi.org/10.2973/dsdp.proc.32.1975) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 5 cores; 37 m cored; 0 m drilled; 51.4 % recovery
	34-321 * LATITUDE: -12.021500 * LONGITUDE: -81.904000 * DATE/TIME: 1974-01-29T00:00:00 * ELEVATION: -4817.0 m * Penetration: 134.5 m * Recovery: 83.5 m * LOCATION: South Pacific/BASIN * CAMPAIGN: Leg34 (URI: https://doi.org/10.2973/dsdp.proc.34.1976) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 13 cores; 123.5 m cored; 0 m drilled; 67.6 % recovery
	56-434 * LATITUDE: 39.746000 * LONGITUDE: 144.102000 * DATE/TIME: 1977-09-12T00:00:00 * ELEVATION: -5986.0 m * Penetration: 301 m * Recovery: 54.2 m * LOCATION: North Pacific/TRENCH * CAMPAIGN: Leg56 (URI: https://doi.org/10.2973/dsdp.proc.5657.1980) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 33 cores; 301 m cored; 0 m drilled; 18 % recovery
	60-452 * LATITUDE: 17.669800 * LONGITUDE: 148.628800 * DATE/TIME: 1978-03-23T00:00:00 * ELEVATION: -5858.0 m * Penetration: 28 m * Recovery: 37.4 m * LOCATION: North Pacific/BASIN * CAMPAIGN: Leg60 (URI: https://doi.org/10.2973/dsdp.proc.60.1982) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 4 cores; 40 m cored; 0 m drilled; 93.6 % recovery
	60-460 * LATITUDE: 17.669000 * LONGITUDE: 147.598700 * DATE/TIME: 1978-05-04T00:00:00 * ELEVATION: -6452.0 m * Penetration: 85 m * Recovery: 42.8 m * LOCATION: North Pacific/SEDIMENT POND * CAMPAIGN: Leg60 (URI: https://doi.org/10.2973/dsdp.proc.60.1982) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 10 cores; 84.5 m cored; 9.5 m drilled; 50.7 % recovery
	60-461 * LATITUDE: 17.767500 * LONGITUDE: 147.686300 * DATE/TIME: 1978-05-09T00:00:00 * ELEVATION: -7034.0 m * Penetration: 20.5 m * Recovery: 8.6 m * LOCATION: North Pacific/TRENCH * CAMPAIGN: Leg60 (URI: https://doi.org/10.2973/dsdp.proc.60.1982) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 3 cores; 20.5 m cored; 0 m drilled; 41.8 % recovery
	63-472 * LATITUDE: 23.005800 * LONGITUDE: -113.995200 * DATE/TIME: 1978-11-18T00:00:00 * ELEVATION: -3831.0 m * Penetration: 137.5 m * Recovery: 65.1 m * LOCATION: North Pacific/PLATEAU * CAMPAIGN: Leg63 (URI: https://doi.org/10.2973/dsdp.proc.63.1981) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 16 cores; 137.5 m cored; 0 m drilled; 47.4 % recovery
	63-473 * LATITUDE: 20.965300 * LONGITUDE: -107.063500 * DATE/TIME: 1978-11-22T00:00:00 * ELEVATION: -3249.0 m * Penetration: 287.5 m * Recovery: 141.6 m * LOCATION: North Pacific/Gulf of California/CONT RISE * CAMPAIGN: Leg63 (URI: https://doi.org/10.2973/dsdp.proc.63.1981) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 34 cores; 287.5 m cored; 0 m drilled; 49.3 % recovery
	85-572A * LATITUDE: 1.434800 * LONGITUDE: -113.842000 * DATE/TIME: 1982-03-22T00:00:00 * ELEVATION: -3893.0 m * Penetration: 154 m * Recovery: 154.4 m * LOCATION: North Pacific * CAMPAIGN: Leg85 (URI: https://doi.org/10.2973/dsdp.proc.85.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 17 cores; 154 m cored; 0 m drilled; 100.2 % recovery
	85-574 * LATITUDE: 4.208700 * LONGITUDE: -133.330200 * DATE/TIME: 1982-04-11T00:00:00 * ELEVATION: -4561.0 m * Penetration: 206.5 m * Recovery: 208.2 m * LOCATION: North Pacific/TROUGH * CAMPAIGN: Leg85 (URI: https://doi.org/10.2973/dsdp.proc.85.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 31 cores; 206.5 m cored; 0 m drilled; 100.8 % recovery
	86-576 * LATITUDE: 32.356000 * LONGITUDE: 164.275700 * DATE/TIME: 1982-05-16T00:00:00 * ELEVATION: -6217.0 m * Penetration: 69.2 m * Recovery: 68.5 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: https://doi.org/10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 8 cores; 69.2 m cored; 0 m drilled; 99 % recovery
	86-578 * LATITUDE: 33.926000 * LONGITUDE: 151.629000 * DATE/TIME: 1982-05-27T00:00:00 * ELEVATION: -6010.0 m * Penetration: 176.8 m * Recovery: 165 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: https://doi.org/10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 20 cores; 167.8 m cored; 0 m drilled; 98.3 % recovery
	86-579 * LATITUDE: 38.628000 * LONGITUDE: 153.836200 * DATE/TIME: 1982-06-01T00:00:00 * ELEVATION: -5737.0 m * Penetration: 18.9 m * Recovery: 17.1 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: https://doi.org/10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 2 cores; 17.9 m cored; 0 m drilled; 95.3 % recovery
	86-580 * LATITUDE: 41.624500 * LONGITUDE: 153.976300 * DATE/TIME: 1982-06-06T00:00:00 * ELEVATION: -5375.0 m * Penetration: 155.3 m * Recovery: 140.4 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: https://doi.org/10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 17 cores; 155.3 m cored; 0 m drilled; 90.4 % recovery
	86-581 * LATITUDE: 43.927000 * LONGITUDE: 159.796000 * DATE/TIME: 1982-06-10T00:00:00 * ELEVATION: -5476.0 m * Penetration: 352.5 m * Recovery: 77.6 m * CAMPAIGN: Leg86 (URI: https://doi.org/10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://www-odp.tamu.edu/glomar.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 19 cores; 172 m cored; 180.5 m drilled; 45.1 % recovery
	113-694 * LATITUDE: -66.847000 * LONGITUDE: -33.446567 * DATE/TIME START: 1987-02-09T00:00:00 * DATE/TIME END: 1987-02-18T00:00:00 * ELEVATION: -4665.0 m * Penetration: 589.7 m * Recovery: 146.5 m * LOCATION: Weddell Sea * CAMPAIGN: Leg113 (URI: https://doi.org/10.2973/odp.proc.ir.113.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 46 cores; 406 m cored; 0 m drilled; 36.1% recovery
	113-697 * LATITUDE: -61.810500 * LONGITUDE: -40.291800 * DATE/TIME START: 1987-03-02T00:00:00 * DATE/TIME END: 1987-03-07T00:00:00 * ELEVATION: -3492.0 m * Penetration: 343.8 m * Recovery: 214.9 m * LOCATION: Weddell Sea * CAMPAIGN: Leg113 (URI: https://doi.org/10.2973/odp.proc.ir.113.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 35 cores; 333 m cored; 0 m drilled; 64.5% recovery
	114-699 * LATITUDE: -51.542000 * LONGITUDE: -30.677000 * DATE/TIME START: 1987-03-20T00:00:00 * DATE/TIME END: 1987-03-26T00:00:00 * ELEVATION: -3716.0 m * Penetration: 518.1 m * Recovery: 356.5 m * LOCATION: South Atlantic Ocean * CAMPAIGN: Leg114 (URI: https://doi.org/10.2973/odp.proc.ir.114.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 56 cores; 518.1 m cored; 0 m drilled; 68.8% recovery
	114-701 * LATITUDE: -51.985000 * LONGITUDE: -23.212100 * DATE/TIME START: 1987-04-04T00:00:00 * DATE/TIME END: 1987-04-10T00:00:00 * ELEVATION: -4647.0 m * Penetration: 759.2 m * Recovery: 497.1 m * LOCATION: South Atlantic Ocean * CAMPAIGN: Leg114 (URI: https://doi.org/10.2973/odp.proc.ir.114.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 73 cores; 689.1 m cored; 0 m drilled; 72.1% recovery
	114-702 * LATITUDE: -50.946000 * LONGITUDE: -26.368700 * DATE/TIME START: 1987-04-13T00:00:00 * DATE/TIME END: 1987-04-15T00:00:00 * ELEVATION: -3094.0 m * Penetration: 327.4 m * Recovery: 229.3 m * LOCATION: South Atlantic Ocean * CAMPAIGN: Leg114 (URI: https://doi.org/10.2973/odp.proc.ir.114.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 36 cores; 327.4 m cored; 0 m drilled; 70% recovery
	114-704 * LATITUDE: -46.879500 * LONGITUDE: 7.420650 * DATE/TIME START: 1987-04-25T00:00:00 * DATE/TIME END: 1987-05-03T00:00:00 * ELEVATION: -2542.0 m * Penetration: 954.4 m * Recovery: 727.3 m * LOCATION: South Atlantic Ocean * CAMPAIGN: Leg114 (URI: https://doi.org/10.2973/odp.proc.ir.114.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 102 cores; 954.4 m cored; 0 m drilled; 76.2% recovery
	115-716B * LATITUDE: 4.933300 * LONGITUDE: 73.283300 * DATE/TIME: 1987-06-29T00:00:00 * ELEVATION: -544.0 m * Penetration: 264.4 m * Recovery: 267.36 m * LOCATION: Lakshadweep Sea * CAMPAIGN: Leg115 (URI: https://doi.org/10.2973/odp.proc.ir.115.1988) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 28 cores; 264.4 m cored; 0 m drilled; 101.1 % recovery
	117-722B * LATITUDE: 16.621800 * LONGITUDE: 59.795300 * DATE/TIME START: 1987-09-08T12:00:00 * DATE/TIME END: 1987-09-13T10:15:00 * ELEVATION: -2033.0 m * Penetration: 565.6 m * Recovery: 385.8 m * LOCATION: Arabian Sea * CAMPAIGN: Leg117 (URI: https://doi.org/10.2973/odp.proc.ir.117.1989) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Drilling/drill rig (DRILL) * COMMENT: 59 cores; 565.1 m cored; 0 m drilled; 68.3 % recovery
